image_id,canny_edge_density,multiscale_lab_residual_entropy,jpeg_bytes_per_pixel_q90,hasler_susstrunk_colourfulness,global_luminance_cv,horizontal_mirror_similarity
X_opencv_S100_R040,0.00930023193359375,3.379349502544423,0.054630279541015625,7.565950519616809,0.2580685805190031,0.9024393717447916
X_opencv_S100_R041,0.0087738037109375,2.493744597205676,0.046863555908203125,36.441696022038336,0.06912533295742156,0.9742855595607384
X_opencv_S100_R042,0.009647369384765625,2.983431806210662,0.05484771728515625,38.96039001132797,0.12107028543292148,0.9506757549211091
X_opencv_S100_R043,0.009021759033203125,3.0177207341936745,0.0540771484375,26.59965608923236,0.14618872923848378,0.9335678100585938
X_opencv_S100_R044,0.00966644287109375,3.433417693702377,0.057201385498046875,19.975493970624626,0.25772358575794824,0.8763510311351103
X_opencv_S100_R045,0.009159088134765625,2.602608103741431,0.04833221435546875,46.47455533185277,0.11489191870729455,0.9372621424057904
X_opencv_S100_R046,0.009243011474609375,2.813923723721587,0.04985809326171875,35.17178991646927,0.10535414932970043,0.9525007360121783
X_opencv_S100_R047,0.008575439453125,2.765446114586848,0.05081939697265625,26.6141990631514,0.12675842962613698,0.9443754308363971
X_opencv_S100_R048,0.009212493896484375,3.1726016641933503,0.056804656982421875,19.300699719808314,0.21875717686049745,0.8918074065563726
X_opencv_S100_R049,0.0080108642578125,3.0582161801191985,0.05133819580078125,6.823978958099654,0.24337338291332178,0.9031675750134038
X_opencv_S100_R050,0.00948333740234375,3.226171662486637,0.056003570556640625,28.40278972617523,0.1410466106692118,0.9816941504384957
X_opencv_S100_R051,0.0087890625,3.2881252068583455,0.05683135986328125,17.862128868747476,0.17606308180713534,0.9878421259861366
X_opencv_S100_R052,0.009792327880859375,3.6611171294146305,0.06139373779296875,8.039352761703103,0.2780665452675099,0.9517237943761488
X_opencv_S100_R053,0.009166717529296875,2.9301014287627822,0.05849456787109375,36.02188080479859,0.09219335310566754,0.9894539028990502
X_opencv_S100_R054,0.010112762451171875,3.486931373396586,0.0631256103515625,40.80819280399828,0.16874925408058797,0.9478777417949602
X_opencv_S100_R055,0.0101165771484375,3.707523958973349,0.059688568115234375,20.518326569663714,0.24383888203221665,0.9287701475854013
X_opencv_S100_R056,0.00936126708984375,3.5890644244762666,0.05825042724609375,7.64698467071543,0.2576261465222952,0.9597852519914216
X_opencv_S100_R057,0.00910186767578125,2.723628966642973,0.051422119140625,37.113088174681415,0.0701552124032583,0.991104185814951
X_opencv_S100_R058,0.0095367431640625,3.1386785502390033,0.056400299072265625,38.483212257583475,0.12837112947762377,0.9656962076822917
X_opencv_S100_R059,0.00905609130859375,3.2274500198294107,0.055789947509765625,25.537642244322008,0.14236733542079957,0.9771539426317402
X_opencv_S100_R060,0.009075164794921875,3.5150446483461617,0.055141448974609375,7.574280139984311,0.2441557193400929,0.9336812636431526
